st_date,VL
2022-05-29,554000000000.0
2022-05-29,501000000.0
2022-05-29,3200000000000.0
2022-05-29,1070000000000.0
2022-05-29,554000000000.0
2022-05-29,1519879637467.2256
2022-05-29,3200000000000.0
2022-05-29,1070000000000.0
2022-05-29,2730000000000.0
2022-06-05,2267556675062.972
2022-06-05,17600000000000.0
2022-06-05,17600000000000.0
2022-06-05,3260000000000.0
2022-06-05,612000000000.0
2022-06-05,4629031346153.847
2022-06-05,3040000000000.0
2022-06-05,2440000000000.0
2022-06-05,25116997999257.344
2022-06-05,3040000000000.0
2022-06-05,122253048950.27008
2022-06-05,0.0
2022-06-05,32824748040.31355
2022-06-05,367000000000.0
2022-06-05,479056143873.58685
2022-06-05,925000000000.0
2022-06-05,5066584766584.768
2022-06-05,2440000000000.0
2022-06-05,2229921960484.7534
2022-06-05,21959199306998.383
2022-06-05,2063007209062.822
2022-06-05,33500000000000.0
2022-06-05,3040000000000.0
2022-06-05,925000000000.0
2022-06-05,5740000000000.0
2022-06-05,4010000000.0
2022-06-12,85131114826.71762
2022-06-12,17000000000000.0
2022-06-12,17000000000000.0
2022-06-12,648000000000.0
2022-06-12,441000000000.0
2022-06-12,2673158076923.077
2022-06-12,8750000000000.0
2022-06-12,3080000000000.0
2022-06-12,16228527486657.098
2022-06-12,8750000000000.0
2022-06-12,241748510330.23334
2022-06-12,135000000000.0
2022-06-12,15089585666.293394
2022-06-12,478000000000.0
2022-06-12,733856807368.2832
2022-06-12,1050000000000.0
2022-06-12,2831941031941.032
2022-06-12,3080000000000.0
2022-06-12,1621834960877.0156
2022-06-12,11106286005687.424
2022-06-12,1833007209062.8218
2022-06-12,15400000000000.0
2022-06-12,8750000000000.0
2022-06-12,1050000000000.0
2022-06-12,3160000000000.0
2022-06-19,2140495309649.961
2022-06-19,13700000000000.0
2022-06-19,13700000000000.0
2022-06-19,438000000000.0
2022-06-19,273000000000.0
2022-06-19,4910000000000.0
2022-06-19,10053455188352.463
2022-06-19,4910000000000.0
2022-06-19,131445007517.95956
2022-06-19,52300000000.0
2022-06-19,5898656215.005599
2022-06-19,521000000000.0
2022-06-19,442451377188.0047
2022-06-19,0.0
2022-06-19,5904453337074.473
2022-06-19,1755256436663.234
2022-06-19,6020000000000.0
2022-06-19,4910000000000.0
2022-06-19,4316136153846.1543
2022-06-19,2770000000000.0
2022-06-19,2900000000.0
2022-06-19,4670000000000.0
2022-06-19,2770000000000.0
2022-06-19,4545334558292.215
2022-06-19,4670000000000.0
2022-06-19,4210000000000.0
2022-06-26,6840000000000.0
2022-06-26,6840000000000.0
2022-06-26,88649737253.53947
2022-06-26,2480000000000.0
2022-06-26,209000000000.0
2022-06-26,2156956923076.9233
2022-06-26,2110000000000.0
2022-06-26,2050000000000.0
2022-06-26,3253524798678.734
2022-06-26,2110000000000.0
2022-06-26,160859274934.5659
2022-06-26,145000000000.0
2022-06-26,6721724524.076148
2022-06-26,398000000000.0
2022-06-26,629460128333.8427
2022-06-26,1480000000000.0
2022-06-26,2108845208845.209
2022-06-26,2050000000000.0
2022-06-26,1718490410223.5894
2022-06-26,5630583506472.395
2022-06-26,1204477033985.582
2022-06-26,6860000000000.0
2022-06-26,2110000000000.0
2022-06-26,1480000000000.0
2022-06-26,2360000000000.0
2022-06-26,0.0
2022-07-03,4388504082341.7007
2022-07-03,15800000000000.0
2022-07-03,15800000000000.0
2022-07-03,5190000000000.0
2022-07-03,5910000000000.0
2022-07-03,12427087617010.191
2022-07-03,5910000000000.0
2022-07-03,122253048950.27008
2022-07-03,153000000000.0
2022-07-03,8524636058.230683
2022-07-03,1200000000000.0
2022-07-03,498837915229.8223
2022-07-03,0.0
2022-07-03,7955879490759.607
2022-07-03,2637796086508.754
2022-07-03,8700000000000.0
2022-07-03,5910000000000.0
2022-07-03,1599174230769.231
2022-07-03,3020000000000.0
2022-07-03,58900000000.0
2022-07-03,2730000000000.0
2022-07-03,3020000000000.0
2022-07-03,2331612610194.6855
2022-07-03,2730000000000.0
2022-07-03,1260000000000.0
2022-07-10,66658347085.90289
2022-07-10,8580000000000.0
2022-07-10,8580000000000.0
2022-07-10,1290000000000.0
2022-07-10,42900000000.0
2022-07-10,1788429884615.3848
2022-07-10,10200000000000.0
2022-07-10,2750000000000.0
2022-07-10,6764528218230.589
2022-07-10,10200000000000.0
2022-07-10,66825538787.102516
2022-07-10,137000000000.0
2022-07-10,4654255319.148936
2022-07-10,629000000000.0
2022-07-10,389343559299.8385
2022-07-10,883000000000.0
2022-07-10,1864373464373.4646
2022-07-10,2750000000000.0
2022-07-10,1201980923674.0508
2022-07-10,5799163699363.783
2022-07-10,907940267765.1906
2022-07-10,4750000000000.0
2022-07-10,10200000000000.0
2022-07-10,883000000000.0
2022-07-10,2060000000000.0
2022-07-10,6600000000.0
2022-07-17,3186308086510.901
2022-07-17,12400000000000.0
2022-07-17,12400000000000.0
2022-07-17,1480000000000.0
2022-07-17,978000000000.0
2022-07-17,2662988076923.077
2022-07-17,1340000000000.0
2022-07-17,1100000000000.0
2022-07-17,13152122394462.21
2022-07-17,1340000000000.0
2022-07-17,869559280503.4248
2022-07-17,311000000000.0
2022-07-17,13717805151.175812
2022-07-17,907000000000.0
2022-07-17,749970718931.4243
2022-07-17,4440000000000.0
2022-07-17,1884889434889.435
2022-07-17,1100000000000.0
2022-07-17,3813962673163.078
2022-07-17,11277720621474.588
2022-07-17,1638809062821.8333
2022-07-17,14000000000000.0
2022-07-17,1340000000000.0
2022-07-17,4440000000000.0
2022-07-17,2130000000000.0
2022-07-17,333000000000.0
2022-07-24,1661571701554.7642
2022-07-24,7680000000000.0
2022-07-24,7680000000000.0
2022-07-24,2420000000000.0
2022-07-24,205000000000.0
2022-07-24,4466261153846.154
2022-07-24,5780000000000.0
2022-07-24,2760000000000.0
2022-07-24,6944719868316.771
2022-07-24,5780000000000.0
2022-07-24,219687809767.77856
2022-07-24,107000000000.0
2022-07-24,6006438969.764838
2022-07-24,1750000000000.0
2022-07-24,619536941813.2612
2022-07-24,2320000000000.0
2022-07-24,4524938574938.575
2022-07-24,2760000000000.0
2022-07-24,3076123005140.698
2022-07-24,6351849592817.012
2022-07-24,3205991761071.0605
2022-07-24,6130000000000.0
2022-07-24,5780000000000.0
2022-07-24,2320000000000.0
2022-07-24,5110000000000.0
2022-07-24,25000000000.0
2022-07-31,12400000000000.0
2022-07-31,12400000000000.0
2022-07-31,5370000000000.0
2022-07-31,806000000000.0
2022-07-31,2052529748979.4146
2022-07-31,1606171153846.154
2022-07-31,4640000000000.0
2022-07-31,983000000000.0
2022-07-31,10890227508271.768
2022-07-31,4640000000000.0
2022-07-31,135121790945.03535
2022-07-31,116000000000.0
2022-07-31,9043952967.525196
2022-07-31,379000000000.0
2022-07-31,722550883932.0791
2022-07-31,1260000000000.0
2022-07-31,1515675675675.6758
2022-07-31,983000000000.0
2022-07-31,1381955323409.79
2022-07-31,7506043789151.14
2022-07-31,1242494335736.3542
2022-07-31,9230000000000.0
2022-07-31,4640000000000.0
2022-07-31,1260000000000.0
2022-07-31,1710000000000.0
2022-07-31,65000000000.0
2022-08-07,46230789107.96491
2022-08-07,8040000000000.0
2022-08-07,8040000000000.0
2022-08-07,1100000000000.0
2022-08-07,271000000000.0
2022-08-07,2399917846153.846
2022-08-07,3860000000000.0
2022-08-07,1280000000000.0
2022-08-07,7105437364561.914
2022-08-07,3860000000000.0
2022-08-07,220607005624.54752
2022-08-07,63400000000.0
2022-08-07,5957446808.510638
2022-08-07,1110000000000.0
2022-08-07,1023801196036.4922
2022-08-07,966000000000.0
2022-08-07,2499877149877.15
2022-08-07,1280000000000.0
2022-08-07,1471166050746.3303
2022-08-07,4624112047138.362
2022-08-07,1402873326467.5593
2022-08-07,6080000000000.0
2022-08-07,3860000000000.0
2022-08-07,966000000000.0
2022-08-07,2830000000000.0
2022-08-07,23900000000.0
2022-08-14,1544284287327.3691
2022-08-14,11500000000000.0
2022-08-14,11500000000000.0
2022-08-14,1280000000000.0
2022-08-14,177000000000.0
2022-08-14,929618615384.6154
2022-08-14,5070000000000.0
2022-08-14,1060000000000.0
2022-08-14,8812922026458.574
2022-08-14,5070000000000.0
2022-08-14,424668485827.25397
2022-08-14,168000000000.0
2022-08-14,5722284434.490481
2022-08-14,465000000000.0
2022-08-14,419968073682.8321
2022-08-14,865000000000.0
2022-08-14,853796068796.0688
2022-08-14,1060000000000.0
2022-08-14,887764993703.1608
2022-08-14,5881596798653.189
2022-08-14,2330290422245.1084
2022-08-14,5840000000000.0
2022-08-14,5070000000000.0
2022-08-14,865000000000.0
2022-08-14,949000000000.0
2022-08-14,2510000000.0
2022-08-21,372387540171.9795
2022-08-21,3530000000000.0
2022-08-21,3530000000000.0
2022-08-21,4170000000000.0
2022-08-21,1560000000000.0
2022-08-21,311486538461.53845
2022-08-21,1880000000000.0
2022-08-21,1140000000000.0
2022-08-21,4327968885957.6685
2022-08-21,1880000000000.0
2022-08-21,133283399231.49745
2022-08-21,76100000000.0
2022-08-21,5104983202.687571
2022-08-21,1170000000000.0
2022-08-21,895372910209.9612
2022-08-21,1350000000000.0
2022-08-21,28009828009.828007
2022-08-21,1140000000000.0
2022-08-21,984134029770.6299
2022-08-21,5339412262476.59
2022-08-21,2091370545829.0425
2022-08-21,5210000000000.0
2022-08-21,1880000000000.0
2022-08-21,1350000000000.0
2022-08-21,0.0
2022-08-21,25300000000.0
2022-08-28,2873541648571.18
2022-08-28,5250000000000.0
2022-08-28,5250000000000.0
2022-08-28,3660000000000.0
2022-08-28,1210000000000.0
2022-08-28,950712769230.7693
2022-08-28,111000000000.0
2022-08-28,1260000000000.0
2022-08-28,4135905904130.619
2022-08-28,111000000000.0
2022-08-28,60942685303.78125
2022-08-28,166000000000.0
2022-08-28,2831746920.492721
2022-08-28,273000000000.0
2022-08-28,2585897594831.7256
2022-08-28,2080000000000.0
2022-08-28,564766584766.5847
2022-08-28,1260000000000.0
2022-08-28,1682154633854.285
2022-08-28,5196311391993.516
2022-08-28,1117372193614.83
2022-08-28,2890000000000.0
2022-08-28,111000000000.0
2022-08-28,2080000000000.0
2022-08-28,612000000000.0
2022-08-28,31200000000.0
2022-09-04,9690000000000.0
2022-09-04,9690000000000.0
2022-09-04,2520000000000.0
2022-09-04,1060000000000.0
2022-09-04,2990829062798.5757
2022-09-04,3320000000000.0
2022-09-04,8160402420843.193
2022-09-04,3320000000000.0
2022-09-04,50280013365.26145
2022-09-04,235000000000.0
2022-09-04,6339585666.293393
2022-09-04,217000000000.0
2022-09-04,2684241939848.968
2022-09-04,0.0
2022-09-04,6164956809876.609
2022-09-04,1542973841400.618
2022-09-04,6470000000000.0
2022-09-04,3320000000000.0
2022-09-04,1072233307692.3079
2022-09-04,6200000000000.0
2022-09-04,2480000000.0
2022-09-04,2560000000000.0
2022-09-04,6200000000000.0
2022-09-04,2035863121167.7021
2022-09-04,2560000000000.0
2022-09-04,626000000000.0
2022-09-11,1358579214800.6602
2022-09-11,7940000000000.0
2022-09-11,7940000000000.0
2022-09-11,3330000000000.0
2022-09-11,1270000000000.0
2022-09-11,1096840423076.9231
2022-09-11,3240000000000.0
2022-09-11,8008449230462.277
2022-09-11,3240000000000.0
2022-09-11,133283399231.49745
2022-09-11,135000000000.0
2022-09-11,7926931690.929452
2022-09-11,404000000000.0
2022-09-11,1341242367628.4429
2022-09-11,2750000000000.0
2022-09-11,524213759213.7592
2022-09-11,2167595577760.8027
2022-09-11,7087054965806.428
2022-09-11,1214655406797.1165
2022-09-11,8090000000000.0
2022-09-11,3240000000000.0
2022-09-11,2750000000000.0
2022-09-11,601000000000.0
2022-09-11,67400000000.0
2022-09-18,8434919873.186832
2022-09-18,2890000000000.0
2022-09-18,2890000000000.0
2022-09-18,525000000000.0
2022-09-18,525000000000.0
2022-09-18,397914423076.9231
2022-09-18,224000000000.0
2022-09-18,2155828867224.9531
2022-09-18,42466848582.725395
2022-09-18,124000000000.0
2022-09-18,1312989921.6125422
2022-09-18,193000000000.0
2022-09-18,706360024444.5415
2022-09-18,571000000000.0
2022-09-18,307297297297.2973
2022-09-18,224000000000.0
2022-09-18,510022338295.105
2022-09-18,1963951979797.8447
2022-09-18,378888774459.3203
2022-09-18,1340000000000.0
2022-09-18,571000000000.0
2022-09-18,346000000000.0
2022-09-18,3120000000000.0
2022-09-18,12800000.0
2022-09-18,3120000000000.0
2022-09-18,3120000000000.0
2022-09-25,729136758446.973
2022-09-25,3500000000000.0
2022-09-25,3500000000000.0
2022-09-25,698000000000.0
2022-09-25,273000000000.0
2022-09-25,334384384615.38464
2022-09-25,747000000000.0
2022-09-25,129000000000.0
2022-09-25,4354220347719.0977
2022-09-25,747000000000.0
2022-09-25,23807172690.315754
2022-09-25,63500000000.0
2022-09-25,5202967525.195969
2022-09-25,87500000000.0
2022-09-25,180101750403.77145
2022-09-25,339000000000.0
2022-09-25,293624078624.0786
2022-09-25,129000000000.0
2022-09-25,337373929021.20276
2022-09-25,3456631526674.55
2022-09-25,405314315139.0319
2022-09-25,5310000000000.0
2022-09-25,747000000000.0
2022-09-25,339000000000.0
2022-09-25,333000000000.0
2022-09-25,638000000.0
2022-10-02,3170000000000.0
2022-10-02,3170000000000.0
2022-10-02,748000000000.0
2022-10-02,213000000000.0
2022-10-02,673425236688.9603
2022-10-02,760640615384.6154
2022-10-02,1260000000000.0
2022-10-02,975000000000.0
2022-10-02,3092851473954.3213
2022-10-02,1260000000000.0
2022-10-02,69031608843.34799
2022-10-02,80300000000.0
2022-10-02,2949328107.5027995
2022-10-02,210000000000.0
2022-10-02,156340451350.99744
2022-10-02,256000000000.0
2022-10-02,819434889434.8894
2022-10-02,975000000000.0
2022-10-02,433783760348.4939
2022-10-02,2580166413917.04
2022-10-02,886514933058.7024
2022-10-02,3010000000000.0
2022-10-02,1260000000000.0
2022-10-02,256000000000.0
2022-10-02,912000000000.0
2022-10-02,386000000.0
2022-10-09,3990000000000.0
2022-10-09,3990000000000.0
2022-10-09,1040000000000.0
2022-10-09,278000000000.0
2022-10-09,484787978806.56647
2022-10-09,1480000000000.0
2022-10-09,2883711682452.7666
2022-10-09,1480000000000.0
2022-10-09,345617642145.12445
2022-10-09,32400000000.0
2022-10-09,1626539753.6394176
2022-10-09,318000000000.0
2022-10-09,154874486009.8651
2022-10-09,0.0
2022-10-09,1632268800897.8735
2022-10-09,660191349124.6138
2022-10-09,1660000000000.0
2022-10-09,1480000000000.0
2022-10-09,956890423076.9231
2022-10-09,594000000000.0
2022-10-09,1180000000.0
2022-10-09,1610000000000.0
2022-10-09,594000000000.0
2022-10-09,1379910956500.1963
2022-10-09,1610000000000.0
2022-10-09,761000000000.0
2022-10-16,4180000000000.0
2022-10-16,4180000000000.0
2022-10-16,1160000000000.0
2022-10-16,591000000000.0
2022-10-16,1436840423076.923
2022-10-16,31400000000.0
2022-10-16,303000000000.0
2022-10-16,4268153829953.501
2022-10-16,31400000000.0
2022-10-16,163616862504.87274
2022-10-16,20800000000.0
2022-10-16,4281914893.6170216
2022-10-16,792000000000.0
2022-10-16,163204070016.15088
2022-10-16,3090000000000.0
2022-10-16,828218673218.6732
2022-10-16,303000000000.0
2022-10-16,2507595577760.8027
2022-10-16,3625879490759.6074
2022-10-16,709287744593.2029
2022-10-16,4370000000000.0
2022-10-16,31400000000.0
2022-10-16,3090000000000.0
2022-10-16,941000000000.0
2022-10-16,2580000000.0
2022-10-16,876723421349.7784
2022-10-23,6360000000000.0
2022-10-23,6360000000000.0
2022-10-23,1010000000000.0
2022-10-23,410000000000.0
2022-10-23,473309784615.38464
2022-10-23,1700000000000.0
2022-10-23,540000000000.0
2022-10-23,4962878852538.061
2022-10-23,1700000000000.0
2022-10-23,270243581890.0707
2022-10-23,110000000000.0
2022-10-23,3351063829.7872343
2022-10-23,102000000000.0
2022-10-23,195331206076.2146
2022-10-23,1970000000000.0
2022-10-23,34550368550.368546
2022-10-23,540000000000.0
2022-10-23,1442719383942.0278
2022-10-23,2948569615263.8506
2022-10-23,436478887744.5932
2022-10-23,3420000000000.0
2022-10-23,1700000000000.0
2022-10-23,1970000000000.0
2022-10-23,24400000000.0
2022-10-23,93438973334.49144
2022-10-23,272000000.0
2022-10-30,5080000000000.0
2022-10-30,5080000000000.0
2022-10-30,1060000000000.0
2022-10-30,233000000000.0
2022-10-30,793831346153.8462
2022-10-30,970000000000.0
2022-10-30,625000000000.0
2022-10-30,4174351144192.027
2022-10-30,970000000000.0
2022-10-30,79786200367.5447
2022-10-30,32300000000.0
2022-10-30,3106103023.5162377
2022-10-30,224000000000.0
2022-10-30,97898445152.56013
2022-10-30,1090000000000.0
2022-10-30,630282555282.5553
2022-10-30,625000000000.0
2022-10-30,985660445527.1796
2022-10-30,3590589853048.918
2022-10-30,637995880535.5304
2022-10-30,3170000000000.0
2022-10-30,970000000000.0
2022-10-30,1090000000000.0
2022-10-30,705000000000.0
2022-10-30,19352423347.520195
2022-10-30,3050000000.0
2022-11-06,2690000000000.0
2022-11-06,2690000000000.0
2022-11-06,602000000000.0
2022-11-06,278000000000.0
2022-11-06,495539325110.7444
2022-11-06,819987000000.0
2022-11-06,1890000000000.0
2022-11-06,2395005847045.718
2022-11-06,294142674166.06335
2022-11-06,21900000000.0
2022-11-06,2028275475.9238522
2022-11-06,207000000000.0
2022-11-06,272313806800.82068
2022-11-06,1080000000000.0
2022-11-06,693636363636.3636
2022-11-06,1890000000000.0
2022-11-06,988398001527.7577
2022-11-06,1838906674148.9463
2022-11-06,0.0
2022-11-06,2070000000000.0
2022-11-06,1080000000000.0
2022-11-06,742000000000.0
2022-11-06,40600000.0
2022-11-13,5680000000000.0
2022-11-13,5680000000000.0
2022-11-13,565000000000.0
2022-11-13,234000000000.0
2022-11-13,603998500000.0
2022-11-13,426000000000.0
2022-11-13,3322171631575.1553
2022-11-13,48717380408.75424
2022-11-13,86600000000.0
2022-11-13,696668533.0347145
2022-11-13,1220000000000.0
2022-11-13,343127661617.70483
2022-11-13,634000000000.0
2022-11-13,529447174447.17444
2022-11-13,426000000000.0
2022-11-13,623430538637.8182
2022-11-13,1181968198084.4473
2022-11-13,836225334706.4882
2022-11-13,711000000000.0
2022-11-13,634000000000.0
2022-11-13,595000000000.0
2022-11-13,506290671414.92224
2022-11-13,1700000000000.0
2022-11-13,4740000000.0
2022-11-13,1700000000000.0
2022-11-13,1700000000000.0
2022-11-20,267806262485.88553
2022-11-20,21700000000000.0
2022-11-20,21700000000000.0
2022-11-20,1720000000000.0
2022-11-20,966000000000.0
2022-11-20,978782769230.7693
2022-11-20,0.0
2022-11-20,561000000000.0
2022-11-20,17652378999406.98
2022-11-20,0.0
2022-11-20,19854630506.20928
2022-11-20,108000000000.0
2022-11-20,12933930571.108624
2022-11-20,872000000000.0
2022-11-20,175536991575.3634
2022-11-20,708000000000.0
2022-11-20,938353808353.8085
2022-11-20,561000000000.0
2022-11-20,803396164089.4358
2022-11-20,8818470541864.023
2022-11-20,1158976313079.2998
2022-11-20,13200000000000.0
2022-11-20,0.0
2022-11-20,708000000000.0
2022-11-20,1060000000000.0
2022-11-20,3730000000.0
2022-11-27,13900000000000.0
2022-11-27,13900000000000.0
2022-11-27,2220000000000.0
2022-11-27,636000000000.0
2022-11-27,3554404615384.615
2022-11-27,13400000000000.0
2022-11-27,1680000000000.0
2022-11-27,17062571148293.273
2022-11-27,13400000000000.0
2022-11-27,69399287186.05557
2022-11-27,59100000000.0
2022-11-27,20184770436.730125
2022-11-27,2040000000000.0
2022-11-27,554247466061.3733
2022-11-27,7770000000000.0
2022-11-27,2038697788697.7888
2022-11-27,1680000000000.0
2022-11-27,6284855172698.557
2022-11-27,13935268482455.613
2022-11-27,2119911843460.35
2022-11-27,20600000000000.0
2022-11-27,13400000000000.0
2022-11-27,7770000000000.0
2022-11-27,2290000000000.0
2022-11-27,1211969947016.4163
2022-11-27,244000000000.0
2022-12-04,4750000000000.0
2022-12-04,4750000000000.0
2022-12-04,1470000000000.0
2022-12-04,1120000000000.0
2022-12-04,3209259230769.231
2022-12-04,6570000000000.0
2022-12-04,1730000000000.0
2022-12-04,6706270859543.432
2022-12-04,6570000000000.0
2022-12-04,135121790945.03535
2022-12-04,130000000000.0
2022-12-04,8701007838.7458
2022-12-04,215000000000.0
2022-12-04,829464943908.5076
2022-12-04,2640000000000.0
2022-12-04,2990663390663.391
2022-12-04,1730000000000.0
2022-12-04,2840548754051.655
2022-12-04,7239237386457.52
2022-12-04,1122339031925.8496
2022-12-04,8880000000000.0
2022-12-04,6570000000000.0
2022-12-04,2640000000000.0
2022-12-04,3380000000000.0
2022-12-04,20200000000.0
2022-12-04,2003659993051.3333
2022-12-11,13100000000000.0
2022-12-11,13100000000000.0
2022-12-11,504000000000.0
2022-12-11,2240000000000.0
2022-12-11,4508513461538.462
2022-12-11,1880000000000.0
2022-12-11,17071972976118.559
2022-12-11,34194085871.804867
2022-12-11,105000000000.0
2022-12-11,21066629339.305714
2022-12-11,513000000000.0
2022-12-11,876279348727.5743
2022-12-11,3470000000000.0
2022-12-11,4250368550368.5503
2022-12-11,1880000000000.0
2022-12-11,3835865970229.37
2022-12-11,15667204455519.406
2022-12-11,2010869207003.0896
2022-12-11,21500000000000.0
2022-12-11,3470000000000.0
2022-12-11,4820000000000.0
2022-12-11,7600000000000.0
2022-12-11,87700000000.0
2022-12-11,7600000000000.0
2022-12-11,7600000000000.0
2022-12-11,4466695691826.631
2022-12-18,30300000000000.0
2022-12-18,30300000000000.0
2022-12-18,1460000000000.0
2022-12-18,1540000000000.0
2022-12-18,3469752670893.772
2022-12-18,2833103076923.077
2022-12-18,8730000000000.0
2022-12-18,2700000000000.0
2022-12-18,30793552177262.473
2022-12-18,8730000000000.0
2022-12-18,48809299994.43114
2022-12-18,124000000000.0
2022-12-18,30767077267.63718
2022-12-18,561000000000.0
2022-12-18,747960670478.8511
2022-12-18,2310000000000.0
2022-12-18,2674324324324.3247
2022-12-18,2700000000000.0
2022-12-18,2494288044263.6826
2022-12-18,20996178470185.566
2022-12-18,2475233779608.651
2022-12-18,31400000000000.0
2022-12-18,8730000000000.0
2022-12-18,2310000000000.0
2022-12-18,2990000000000.0
2022-12-18,127000000000.0
2022-12-25,32000000000000.0
2022-12-25,32000000000000.0
2022-12-25,3610000000000.0
2022-12-25,3910000000000.0
2022-12-25,29898906519317.42
2022-12-25,547000000000.0
2022-12-25,27043673012.31803
2022-12-25,1210000000000.0
2022-12-25,1055430878693.9631
2022-12-25,0.0
2022-12-25,23209226808829.98
2022-12-25,4911225540679.712
2022-12-25,27600000000000.0
2022-12-25,9469139230769.23
2022-12-25,4780000000000.0
2022-12-25,2310000000000.0
2022-12-25,3880000000.0
2022-12-25,4780000000000.0
2022-12-25,20120231664.53194
2022-12-25,11300000000000.0
2022-12-25,2310000000000.0
2022-12-25,10654991845077.11
2022-12-25,4780000000000.0
2022-12-25,11300000000000.0
2022-12-25,8920000000000.0
2022-12-25,1583380092069.834
2023-01-01,9910000000000.0
2023-01-01,9910000000000.0
2023-01-01,2940000000000.0
2023-01-01,1160000000000.0
2023-01-01,18997745368086.77
2023-01-01,609426853037.8125
2023-01-01,654000000000.0
2023-01-01,28513437849.94401
2023-01-01,600000000000.0
2023-01-01,612744781526.9109
2023-01-01,0.0
2023-01-01,20734421604191.86
2023-01-01,3102584963954.6865
2023-01-01,29100000000000.0
2023-01-01,5357637692307.692
2023-01-01,2170000000000.0
2023-01-01,393000000.0
2023-01-01,6450000000000.0
2023-01-01,2170000000000.0
2023-01-01,6065163201684.663
2023-01-01,6450000000000.0
2023-01-01,5030000000000.0
2023-01-01,3450204768522.5396
2023-01-08,35500000000000.0
2023-01-08,35500000000000.0
2023-01-08,1060000000000.0
2023-01-08,1150000000000.0
2023-01-08,2187557692307.6924
2023-01-08,8120000000000.0
2023-01-08,1610000000000.0
2023-01-08,30634525835074.51
2023-01-08,8120000000000.0
2023-01-08,60299248204.04299
2023-01-08,63700000000.0
2023-01-08,24790033594.624863
2023-01-08,172000000000.0
2023-01-08,470583281679.6892
2023-01-08,4880000000000.0
2023-01-08,1243243243243.2432
2023-01-08,1610000000000.0
2023-01-08,3931458595701.633
2023-01-08,17022237068015.258
2023-01-08,2207060762100.927
2023-01-08,25300000000000.0
2023-01-08,8120000000000.0
2023-01-08,4880000000000.0
2023-01-08,1380000000000.0
2023-01-08,1974338139494.4844
2023-01-08,140000000000.0
2023-01-15,10000000000000.0
2023-01-15,10000000000000.0
2023-01-15,2810000000000.0
2023-01-15,1410000000000.0
2023-01-15,7070000000000.0
2023-01-15,13649347957413.555
2023-01-15,7070000000000.0
2023-01-15,209576655343.32013
2023-01-15,58900000000.0
2023-01-15,17343225083.986565
2023-01-15,358000000000.0
2023-01-15,246281941595.00635
2023-01-15,0.0
2023-01-15,15389066741489.465
2023-01-15,1622807003089.5984
2023-01-15,17700000000000.0
2023-01-15,7070000000000.0
2023-01-15,2737567692307.6924
2023-01-15,2170000000000.0
2023-01-15,9780000000.0
2023-01-15,5230000000000.0
2023-01-15,2170000000000.0
2023-01-15,4351921671449.5117
2023-01-15,5230000000000.0
2023-01-15,1990000000000.0
2023-01-15,1808180969339.008
2023-01-22,15600000000000.0
2023-01-22,15600000000000.0
2023-01-22,1330000000000.0
2023-01-22,1890000000000.0
2023-01-22,2647702692307.6924
2023-01-22,10600000000000.0
2023-01-22,1360000000000.0
2023-01-22,23406027722201.594
2023-01-22,10600000000000.0
2023-01-22,102949935958.12218
2023-01-22,109000000000.0
2023-01-22,31452967525.19597
2023-01-22,601000000000.0
2023-01-22,1416080562224.4534
2023-01-22,2440000000000.0
2023-01-22,2397174447174.4473
2023-01-22,1360000000000.0
2023-01-22,2513173194045.874
2023-01-22,22070549658064.273
2023-01-22,1932516992790.9373
2023-01-22,32100000000000.0
2023-01-22,10600000000000.0
2023-01-22,2440000000000.0
2023-01-22,2710000000000.0
2023-01-22,1612701945626.6829
2023-01-22,7730000000.0
2023-01-29,18200000000000.0
2023-01-29,18200000000000.0
2023-01-29,1430000000000.0
2023-01-29,876000000000.0
2023-01-29,5613913846153.847
2023-01-29,6150000000000.0
2023-01-29,597000000000.0
2023-01-29,12669030055477.656
2023-01-29,6150000000000.0
2023-01-29,199465500918.86172
2023-01-29,80100000000.0
2023-01-29,6417973124.300112
2023-01-29,221000000000.0
2023-01-29,2103819372299.0964
2023-01-29,4260000000000.0
2023-01-29,5265528255528.256
2023-01-29,597000000000.0
2023-01-29,4736980820447.179
2023-01-29,6582353065619.147
2023-01-29,1159754891864.0579
2023-01-29,6550000000000.0
2023-01-29,6150000000000.0
2023-01-29,4260000000000.0
2023-01-29,6020000000000.0
2023-01-29,14300000000.0
2023-01-29,2355522235733.5186
2023-02-05,8880000000000.0
2023-02-05,8880000000000.0
2023-02-05,1290000000000.0
2023-02-05,1290000000000.0
2023-02-05,6850215000000.001
2023-02-05,5180000000000.0
2023-02-05,1630000000000.0
2023-02-05,9786840101311.844
2023-02-05,5180000000000.0
2023-02-05,114899482096.1185
2023-02-05,116000000000.0
2023-02-05,10582306830.907055
2023-02-05,985000000000.0
2023-02-05,1194408206381.7715
2023-02-05,2550000000000.0
2023-02-05,7140049140049.14
2023-02-05,1630000000000.0
2023-02-05,4064956128579.3916
2023-02-05,9089909388702.203
2023-02-05,1340111637487.1267
2023-02-05,10800000000000.0
2023-02-05,5180000000000.0
2023-02-05,2550000000000.0
2023-02-05,8140000000000.0
2023-02-05,8440000000.0
2023-02-05,1524736384956.1365
2023-02-12,3560000000000.0
2023-02-12,3560000000000.0
2023-02-12,1390000000000.0
2023-02-12,1340000000000.0
2023-02-12,4236936923076.9233
2023-02-12,5370000000000.0
2023-02-12,331000000000.0
2023-02-12,4858024529880.897
2023-02-12,5370000000000.0
