sample_collect_date,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-27,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-07,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-21,2022-03-27,2022-04-03,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-08-01,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-05,2022-09-11,2022-09-18,2022-09-25,2022-11-20,2022-12-19,2023-09-03
2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,,,,,,,,,12.175679355068649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,,12.002407841134591,11.985796724012395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,,,,,,,,,11.829136327200532,11.85224515633162,11.818533274099757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,,,,,,,,,,11.718693588650845,11.756510811974586,11.722513479792145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,,,,,,,,,11.694488349849417,11.72056044979869,11.69280501889991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,,,,,,,,,,,,11.718607419805236,11.755971413886698,11.749699215599462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,,,,,,,,,,,,,11.819137808873483,11.784709648183807,11.813334137328255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,,,,,,,,,,,,,,11.819720080768152,11.837599622145845,11.780522926697627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,,,,,,,,,,,,,,,11.861865106963437,11.909865636687334,11.86706859976312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,12.05768587667557,12.10800552986291,12.092457924546606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,,,,,,,,,,,,,,,,,12.28870822743775,12.26880925809581,12.309474317644302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,,,,,,,,,,,,,,,,,,12.474552480569884,12.457185284221719,12.49205934303253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,,,,,,,,,,,,,,,,,,,12.604896250799134,12.532415612462799,12.588166269013646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,,,,,,,,,,,,,,,,,,,,12.572771881893068,12.57135778665324,12.531693114667245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,,,,,,,,,,,,,,,,,,,,,12.554549304292834,12.580408303701322,12.595150347990684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,12.636082805454553,12.586344104327821,12.686612320000844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,12.579739421580674,12.462407686067424,12.520074785877027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
