sample_collect_date,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-27,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-07,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-21,2022-03-27,2022-04-03,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-08-01,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-05,2022-09-11,2022-09-18,2022-09-25,2022-11-20,2022-12-19,2023-09-03
2021-09-12,,,,,12.720388601615207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,12.48446573220843,12.555733681068235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,,,,,12.248542862801653,12.286026028934716,11.996615430376329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,,,,,12.012619993394875,12.016318376801195,12.000329734825854,12.008938612323883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,,,,,11.776697123988097,11.746610724667676,12.004044039275382,11.927742198135853,11.805245856160624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,,,,,,11.476903072534157,12.007758343724907,11.846545783947821,11.750316527949538,11.88914039639356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,,,,,,,12.011472648174434,11.765349369759791,11.695387199738452,11.768527706486545,11.937475973424942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,,,,,,,,11.684152955571761,11.640457871527364,11.647915016579528,11.85033529510292,11.325134826949377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,,,,,,,,,11.585528543316277,11.527302326672514,11.763194616780897,11.468762964798444,11.397089159762153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,,,,,,,,,,11.406689636765497,11.676053938458875,11.61239110264751,11.594094598113404,11.582603300045099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,,,,,,,,,11.58891326013685,11.756019240496578,11.791100036464654,11.766842514708932,11.999947641314083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
