sample_collect_date,2022-09-21,2022-09-28,2022-10-05,2022-10-12,2022-10-19,2022-10-26,2022-11-02,2022-11-09,2022-11-16,2022-11-30,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-11,2023-01-18,2023-01-25,2023-02-01,2023-02-08,2023-02-15,2023-02-22,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29,2023-04-05,2023-04-12,2023-04-19,2023-05-03,2023-05-10,2023-05-17,2023-05-24,2023-05-31,2023-06-07,2023-06-14,2023-06-21,2023-06-28,2023-07-05,2023-07-12,2023-07-19,2023-07-26,2023-08-02,2023-08-09,2023-08-16,2023-08-23,2023-08-30
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.401030446783503,10.451200511023949,10.468851798201174,10.445729216157728,10.378561770391496,,,,,,,
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.391927099794643,10.421207352036053,10.459802137690254,10.432695728915956,10.41239858528204,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.37356290587093,10.47387505922278,10.486829687440416,10.462774000296191,10.48374614382396,,,,,
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.487947980755305,10.540963645964874,10.513149415310341,10.513116008297143,10.58358981789002,,,,
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.595097604489334,10.563524830324493,10.542485872770325,10.579926204569617,10.588564687499963,,,
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.613900245338645,10.571855737243508,10.576262591249215,10.585488724162369,10.553796990251486,,
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.60122560171669,10.572598977928811,10.582412760824775,10.566191674112455,10.545344020404897,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.568935364608409,10.579336797487183,10.578586357973425,10.576348961084376,10.542354551498635
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57626083414959,10.590981041834393,10.607353901763855,10.600452068662127
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.603375725695363,10.638358842443333,10.65854958582562
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.669363783122812,10.716647102989112
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.774744620152605
