sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-27,2022-07-04,2022-07-11,2022-07-18
2021-09-13,,,,,10.925115569127655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,,,,,10.763743861094246,11.051911891936353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,,,,,10.602372153060838,10.731670947347228,10.589025132811859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,10.441000445027427,10.4114300027581,10.487202384398044,10.146072359272843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,,10.279628736994018,10.091189058168975,10.385379635984227,10.16929755285519,10.155421467262908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,,,,,,9.770948113579848,10.283556887570413,10.192522746437536,10.151615573767119,9.888951079620806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,,,,,,,10.181734139156598,10.215747940019883,10.147809680271328,10.127570587698168,10.23858970278187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,,,,,,,,10.23897313360223,10.144003786775539,10.36619009577553,10.454762021065335,10.066087692869704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,,,,,,,,,10.140197893279748,10.604809603852889,10.670934339348799,10.405171543346182,10.479516953350272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,,,,,,,,,,10.84342911193025,10.887106657632264,10.744255393822659,10.748846814589276,11.236229607879933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,11.103278975915728,11.083339244299136,11.01817667582828,11.255774465612093,11.12877183453452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,11.422423094775613,11.287506537067285,11.275319323344254,11.249533262319108,11.23070902281597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,,11.55683639830629,11.294864181076417,11.370294690103696,11.316916383917183,11.375911287848298,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,11.314409038808577,11.491056117888284,11.403123745018394,11.450117972848174,11.452221715393467,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,,,,,,,,,,,,,,,11.611817545672872,11.489331106119607,11.524324657848052,11.499024671089916,11.629412245442047,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,11.575538467220818,11.598531342847927,11.545827626786366,11.62692117880184,11.863190150758932,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,11.672738027847805,11.592630582482816,11.624430112161631,11.557796953018938,11.804813621344655,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,11.639433538179265,11.621939045521424,11.252403755278944,11.48416196991789,11.412366661320057,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,11.619447978881217,10.947010557538949,11.163510318491124,11.194554563511101,11.32609285271866,,,,,,,,,,,,,,,,,,,,,
