sample_collect_date,2022-09-21,2022-09-28,2022-10-05,2022-10-12,2022-10-19,2022-10-26,2022-11-02,2022-11-09,2022-11-16,2022-11-30,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-11,2023-01-18,2023-01-25,2023-02-01,2023-02-08,2023-02-15,2023-02-22,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-03,2023-05-10,2023-05-17,2023-05-24,2023-05-31,2023-06-07,2023-06-14,2023-06-21,2023-06-28,2023-07-05,2023-07-12,2023-07-19,2023-07-27,2023-08-02,2023-08-09,2023-08-16,2023-08-23,2023-08-30
2022-09-21,,,,,12.497159176458476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-28,,,,,12.446995410230603,12.390607425730396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,,,,,12.396831644002729,12.402550518991177,12.337957998944445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,,,,,12.346667877774856,12.414493612251956,12.391716001596773,12.24651925027283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,,,,,12.296504111546982,12.426436705512737,12.445474004249103,12.339951372708432,12.503855598717779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,,,,,,12.438379798773516,12.499232006901432,12.433383495144033,12.496356154677526,12.50026130719465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,,,,,,,12.552990009553762,12.526815617579636,12.488856710637274,12.531029346748706,12.445312760553332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,,,,,,,,12.620247740015238,12.48135726659702,12.561797386302763,12.52405907563178,12.400119887192021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,,,,,,,,,12.473857822556766,12.592565425856819,12.602805390710227,12.52263471530176,12.588791631567112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,,,,,,,,,,12.654101504964931,12.76029802086712,12.767664371521233,12.704911723855446,12.937430884260872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,,,,,,,,,,,12.839044335945568,12.890179199630971,12.762971769999613,12.87500609290468,12.992034009903927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,,,,,,,,,,,,13.012694027740707,12.82103181614378,12.812581301548489,12.893269223885396,12.934267276667063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,,,,,,,,,,,,,12.937151908432114,12.687731718836107,12.695739651848335,12.745043979207255,12.665211107432652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,,,,,,,,,,,,,,12.625306927479915,12.596974865829804,12.650432330477352,12.603290361654485,12.530671611460964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,,,,,,,,,,,,,,,12.498210079811273,12.555820681747448,12.54136961587632,12.518916487036737,12.520710654666694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
