sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19
2021-12-20,,,,,,,,,,,,,,,12.449817391287176,12.315750411149974,12.277176826632232,12.374129454394943,12.17521338166878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,12.408416796467392,12.318812612185635,12.448038034992447,12.34693491189895,12.419811630518828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,12.360448397739038,12.521946615589952,12.51865644212912,12.482276499782607,12.684561769937623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,12.595855196187456,12.69037797235929,12.544741369046386,12.578555925250118,13.090739450146511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,12.86209950258946,12.607206238310168,12.472550080562613,12.67318035117965,12.681864659168745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,12.669671107573947,12.366544235875107,12.255621252212787,12.373837956385504,12.373519324255748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,12.260538391187602,11.838062153245925,12.065811253602263,11.978984005352732,11.843110121876235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,11.420503054279063,11.757784550819023,11.584448686449717,11.582009398103525,11.34561697598009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,11.449757848035782,11.189913367546701,11.320908674330813,11.246850697422682,11.380605322953397,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,10.795378048643684,11.059807950558103,11.148084418865276,11.221564363378109,10.668353281561476,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,10.79870722678539,11.049318140307868,11.06252340380282,10.800198040905292,11.130897382664081,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,10.950551861750462,10.903482444227532,10.932042800249107,11.041866281077306,11.060277926331828,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,10.744441484652242,11.063887559592924,10.952835179490531,10.987934950645766,10.82075171691908,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19573231893674,10.863804077903755,10.915591974959701,10.882178538943212,10.84719004457582,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77477297631698,10.843248999273639,10.943605360967343,10.968555213605809,10.751748035385251,,,,,,,,,,,,,,,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.770906023587575,11.005032182991474,11.0899203826358,10.887088889433763,11.072272590695832,,,,,,,,,,,,,,,,,,,,
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066459005015606,11.211285551665789,11.022429743482274,11.121969653118805,11.365269342870153,,,,,,,,,,,,,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33265072069578,11.157770597530787,11.171666715541779,11.270562102039959,11.151682462257268,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.293111451579298,11.221363777964752,11.175854861209766,11.224903668443337,10.917030332523533,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.271060840387726,11.081147620379571,11.298124874629405,11.12275254576582,11.163237960248015,,,,,,,,,,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.986440379549379,11.371346080815474,11.32847475900811,11.329290007663742,11.262147269770606,,,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.444567287001544,11.534196972250397,11.495342055079467,11.427534496998623,11.809843239272153,,,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.739919185492687,11.661394102495194,11.592921724226638,11.77628408609224,11.762518206375363,,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82744614991092,11.758308951454655,11.742724932912326,11.7083856547978,11.829400818871019,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.923696178682672,11.709165779732412,11.654253103220237,11.708423935468938,11.864106919056486,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.675606626552499,11.600120551642673,11.587447052066855,11.63678161375353,11.446363544859926,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54598800006511,11.466470168664774,11.409456308450578,11.429007373634288,11.286563354278456,,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.345493285262691,11.182131003147623,11.41165120240865,11.306412751954428,11.060689012341326,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.727480392541715,11.376938859957376,11.346111547306368,11.326058480089555,11.151366831262147,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.359582688731738,11.365960944982337,11.45874321396367,11.303068849701832,11.85057721238352,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.385810342658308,11.591427947837785,11.454770868141516,11.714225637680226,11.397555271859478,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7241126817119,11.606472886581201,11.577874062976932,11.50799324177489,11.550026320641887,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.758174905020887,11.44152248827364,11.618431211690304,11.661331917092165,11.392534627687306,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.305170913570345,11.728869181605717,11.772637513542442,11.594483152960843,11.621830129030968,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83930715152113,11.88394310999272,11.79643167823438,11.77621434664083,12.120268385278006,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.995248706442997,11.998380203507917,11.93059856425069,12.109144951326275,12.057365605686725
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.200328728781454,12.08498278186055,12.098021517374544,12.060512856504644
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23936699947041,12.086898083422813,12.063660107322566
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9756637439055,12.095132615501765
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.107721618773446
