sample_collect_date,2021-09-13,2021-09-20,2021-09-26,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19,2023-09-04
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.722445028348506,10.723765714445214,10.754582331567445,10.737013477052123,10.683830651415652,,,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.640229535087569,10.695931066953191,10.722787801953256,10.707478118760664,10.631861477463822,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.637279802338938,10.708562126854389,10.731125586105675,10.686264614807985,10.684378648152377,,,,,,,,,,,,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.694336451755522,10.754773053450686,10.740667752152149,10.750816021444049,10.736091125539888,,,,,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.778420520795697,10.79507088949631,10.817253394735722,10.80998620052021,10.793020489203933,,,,,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.849474026840474,10.883690768027394,10.883881275500533,10.877901877392652,10.864382434264437,,,,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.950128141319068,10.957776350480856,10.962783265581372,10.947519790534203,10.99014639051748,,,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.031671425461179,11.047664653770093,11.03065714680397,11.052216651814486,11.054334701369411,,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.132546041958813,11.113794503073738,11.114286913111492,11.112113532471287,11.153869190989557,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.196931859343504,11.176357174408498,11.169892363573164,11.181033494054141,11.19363455712795,,,,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.238427435705503,11.22767119467504,11.208197797118725,11.213852456533585,11.23571415320053,,,,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.285450025776916,11.235362100183309,11.23407035593922,11.249429211797565,11.2528895758253,,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.262526403247893,11.254288255344855,11.263144270394601,11.261295219104358,11.243710065943084,,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27450615475049,11.276859328991637,11.269700862383417,11.259885448242942,11.267997334515043,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.290574387588673,11.278106505662475,11.2760608305428,11.286126059446708,11.280732214384717,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.286512148941533,11.292236212842658,11.304254784378376,11.302292118504742,11.2851167851445,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.308411595142516,11.322383509310042,11.323852022624767,11.310074920973038,11.36492403193923,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.340512234241707,11.345411926744791,11.335033056801578,11.341493841511285,11.408262703922206,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.366971830864816,11.359991192630115,11.318063651083339,11.348365544601371,11.310278527312557,,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.384949328458655,11.294633460655394,11.288468385280538,11.287318701863791,11.260847009820578,
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.271203270227447,11.228571225959703,11.264358876415026,11.241001440383114,11.134711547025477
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.168674066638868,11.24139905096626,11.221155870945651,11.127885095869843
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.011800796478605,11.022700176571012,11.059620584313507
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.943317898821158,11.032314779690973
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.779736086932532
