sample_collect_date,2021-09-13,2021-09-20,2021-09-26,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19,2023-09-04
2021-09-13,,,,,11.55069416296095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,,,,,11.419096764737986,11.525898327930959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,,,,,11.306298994832591,11.378801968655699,11.388596752907004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,11.155901968292062,11.182673489622019,11.277540186907338,10.90437818408196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,,11.024304570069098,11.01106107046755,11.18036569165763,11.042301011683293,10.840560353012046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,,,,,,10.83944865131308,11.083191196407924,11.180223839284626,11.040067215916807,11.051790638558314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,,,,,,,10.986016701158217,11.318146666885957,11.239574078821567,11.23058565654277,11.469484655918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,,,,,,,,11.45606949448729,11.439080941726328,11.409380674527227,11.48867261727646,11.573413343632506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,,,,,,,,,11.638587804631088,11.588175692511683,11.50786057863492,11.58149325922696,11.540201293390165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,,,,,,,,,,11.766970710496139,11.52704853999338,11.589573174821414,11.555047586516604,11.743244066455635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,11.54623650135184,11.597653090415868,11.569893879643043,11.599273212086974,11.497518055148037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,11.605733006010322,11.584740172769482,11.455302357718313,11.473139302897163,11.529978367157119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,,11.599586465895921,11.311331503349653,11.448760550646288,11.50471644142115,11.355536467419059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,11.16736064898099,11.424381798395414,11.47945451568518,11.379052561430544,11.255959937150683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,,,,,,,,,,,,,,,11.400003046144539,11.454192589949212,11.40256865544203,11.308302866976423,11.576412445618113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,11.428930664213242,11.426084749453514,11.360645796802162,11.534383255938177,11.573537362488427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,11.449600843465,11.4129887266279,11.492354066258244,11.443129718698396,11.261676361026183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,11.465331656453639,11.450324876578309,11.312722074908365,11.32995270675619,11.20677467877277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,11.408295686898375,11.182314431118334,11.398229052486197,11.355890745773968,11.322513283911748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,11.051906787328303,11.466505398216203,11.505006812775164,11.441167276586082,11.36850746111212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,11.53478174394621,11.654122879776363,11.559821269260416,11.43756472813676,12.069952890607576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,11.80323894677756,11.678475261934748,11.5066219951614,11.802525133723254,11.675698015672932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,11.797129254609082,11.575679262186041,11.535097376838932,11.586768328801755,11.589063128730814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,11.64473652921068,11.26766961995461,11.497838641930576,11.395566761819302,11.431590300798419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,11.000241863070288,11.408908955059399,11.202070394907789,11.192338942484598,11.271131492459585,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,11.31997926818822,11.008574027996275,10.95308758417078,11.018367736737998,11.057451381967129,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,10.815077661084763,10.713836225856959,10.765603981016412,10.94163068105817,10.374031185078,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47458486754314,10.512840225294825,10.82580998014921,10.464377015062695,10.435446273360137,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.260076469573239,10.70998927924025,10.55472284504739,10.54103816719562,10.661906005232908,,,,,,,,,,,,,,,,,,,,,,,
