sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-21,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19,2023-09-04
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52875674782496,11.651950444112295,11.667920934845617,11.629571767345354,11.574742295240036,,,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.60601148009314,11.687319453084395,11.708313964746754,11.69944541308457,11.617547521066848,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.706717971323176,11.787056162148156,11.824148530929104,11.796680479555267,11.72486509435316,,,,,,,,,,,,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.865798359549556,11.948851648773639,11.975813438043684,11.936147990170285,11.953517990427635,,,,,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.073554766618173,12.154946396532102,12.14743088598741,12.14053395676908,12.207016608005208,,,,,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.334079355020519,12.358713781804536,12.327549923110524,12.350415226887208,12.44988937830347,,,,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.569996677621662,12.51456588945197,12.493813845769209,12.523452397681774,12.600554982348543,,,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.701581855793414,12.637212464651208,12.597015417060081,12.627958639431508,12.683875119767803,,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.780611083533207,12.670578436438387,12.655362296514474,12.67815695942261,12.718300323828663,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.744141455816692,12.682765953597437,12.672438799077415,12.694749289758615,12.660415912089055,,,,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.710169610680403,12.666720638732222,12.67119825568857,12.660794919519061,12.643657622992569,,,,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66100247838703,12.647647221618522,12.661173926949067,12.659508202676378,12.634783469718556,,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.624096187548476,12.661552934379072,12.675358782360187,12.65731892844018,12.642096491979636,,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.661931941809078,12.691209362043995,12.679854387161804,12.67707203734759,12.685270680615492,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.707059941727804,12.702389845883427,12.712047582715547,12.716570117974777,12.715844053979092,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.724925304605051,12.747023128083502,12.747869555334065,12.746012219406731,12.732415167460154,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.781998673451456,12.77916899269335,12.776180384834369,12.766766592978898,12.807475821321074,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.810468430052637,12.806348550262008,12.801118018497643,12.816217924807384,12.838469165691508,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.836516715689646,12.83546944401639,12.824960028293697,12.828040865396384,12.85125676203207,,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.869820869535134,12.833702131780008,12.817612565101257,12.829896885028926,12.824550402374374,
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84244423526632,12.807184264806132,12.80853700802578,12.809939658394304,12.723283334531322
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.796755964511005,12.787177131022636,12.795328914414233,12.721766153679637
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.573578360991188,12.649221474613528,12.706594345162774
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.590778498693245,12.700525621756029
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.644389930243635
