sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-21,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-27,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19,2023-09-04
2021-09-13,,,,,12.6452797475133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,,,,,12.568833948462974,12.546801633940376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,,,,,12.492388149412648,12.49280872843538,12.633404721147759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,12.415942350362322,12.438815822930383,12.564983526819773,12.532009386485253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,,12.339496551311996,12.384822917425389,12.496562332491788,12.461189434645767,12.158456928746274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,,,,,,12.330830011920392,12.428141138163802,12.390369482806282,12.246931468751905,12.332491331600048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,,,,,,,12.359719943835817,12.319549530966798,12.335406008757536,12.414634473130674,12.357633460470185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,,,,,,,,12.248729579127312,12.423880548763167,12.496777614661301,12.474734801933067,12.431374869717402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,,,,,,,,,12.512355088768798,12.578920756191927,12.591836143395952,12.479053486646734,12.613681203026603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,,,,,,,,,,12.661063897722553,12.708937484858835,12.526732103576064,12.655826404228627,12.729438407059265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,,,,,,,,,,,12.826038826321719,12.574410720505396,12.69797160543065,12.732778184768815,12.753264094127132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,,,,,,,,,,,,12.622089337434726,12.740116806632674,12.736117962478364,12.699984612612216,12.496231698293363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,,,,,,,,,,,,,12.782262007834698,12.739457740187914,12.646705131097299,12.599277076774994,12.666589632937042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,,,,,,,,,,,,,,12.742797517897465,12.593425649582382,12.702322455256626,12.822668857252326,12.561500136431201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,,,,,,,,,,,,,,,12.532534813565334,12.820088602092778,13.001045113612651,12.824533993912349,12.967166798941914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,,,,,,,,,,,,,,,,12.908413212219891,13.134827305882895,13.02180938702321,12.951399966951557,13.416939440208537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,,,,,,,,,,,,,,,,,13.29090653019818,13.251964012319213,12.933005329629475,13.231711980318599,13.37573253056455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,,,,,,,,,,,,,,,,,,13.482118637615216,12.914610692307393,13.04648452042866,13.178810068341402,12.887780191653183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,,,,,,,,,,,12.896216054985311,12.861257060538719,12.981887606118255,12.84606238634322,12.596937796602093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,12.67602960064878,12.784965143895107,12.804344581033257,12.620598424308195,12.956012101209758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,12.588042681671958,12.762626775723293,12.644259052014297,12.815091697763691,12.921314542442609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,12.72090897041333,12.6679196797204,12.674171294317624,12.691074206202995,12.805300120909358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,12.691580307426502,12.533250890871557,12.46083386996338,12.506839254769172,12.384502239857067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,12.39233048742549,12.230593533723766,12.208378388628988,12.23119452673885,12.204843699388464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,12.000353197484152,11.909917522488803,12.077886813620635,12.042715503544915,11.88921846659036,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,11.611456656348619,11.924579100502418,11.880587307701365,11.78059229908563,11.841551021825879,,,,,,,,,,,,,,,,,,,,,,,,,,
