sample_collect_date,2022-09-28,2022-10-05,2022-10-12,2022-10-19,2022-10-26,2022-11-02,2022-11-09,2022-11-16,2022-11-30,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-11,2023-01-18,2023-01-25,2023-02-01,2023-02-08,2023-02-15,2023-02-22,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-03,2023-05-10,2023-05-17,2023-05-24,2023-05-31,2023-06-07,2023-06-14,2023-06-21,2023-06-28,2023-07-05,2023-07-12,2023-07-19,2023-07-26,2023-08-02,2023-08-09,2023-08-16,2023-08-23,2023-08-30
2023-01-04,,,,,,,,,,,,,12.470169323155632,12.47758276116381,12.478366116468782,12.460873180959606,12.518627984779405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,,,,,,,,,,,,,,12.516351013690683,12.515706177541055,12.495099516242657,12.515790446585992,12.572206066569791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,,,,,,,,,,,,,,,12.55304623861333,12.529325851525709,12.512952908392581,12.534664906303588,12.555798006196499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,,,,,,,,,,,,,,,12.56355218680876,12.510115370199168,12.497123746037385,12.511457188718659,12.513290462354115,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,,,,,12.507277832005757,12.459582585771182,12.467116371240818,12.467524604164131,12.48040241624174,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,,,,,,,,,,,,,,,,,,12.422041425504979,12.422775553762978,12.421758745974149,12.420150034296759,12.433010578989435,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,,,,,,,,,,,,,12.378434736285138,12.375992887784165,12.359897652351776,12.362832887602897,12.380641775562133,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,,,,,,,,,,,,,,12.330227029594182,12.299645270406796,12.292655196216359,12.311131397120374,12.304534190145999,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,,,,,,,,,,,,,,,12.239392888461815,12.22247750482982,12.241621018678615,12.235190752847469,12.228050440745875,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,,,,,,,,,,,,,,,,,,,,,,12.152299813443282,12.172110640236857,12.165847315548941,12.154017703613679,12.172521865089456,,,,,,,,,,,,,,,,,,,,,
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,12.102600261795098,12.096503878250411,12.079984966481483,12.090408978055901,12.128131820726239,,,,,,,,,,,,,,,,,,,,
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,12.027160440951882,12.005952229349289,12.008296091022347,12.02539719103587,11.996202456641829,,,,,,,,,,,,,,,,,,,
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,11.931919492217093,11.926183203988794,11.922662561345502,11.916284826962285,11.884141220586637,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,11.84407031695524,11.819927931655133,11.83636719728274,11.827151529815625,11.816018016457281,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,11.717193301964764,11.756449567603198,11.770161839044615,11.762791614998314,11.730888971761328,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.676531937923654,11.713172148273603,11.709565213539348,11.693195201617309,11.690734426568845,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.656182457502593,11.65633881208038,11.65550143147329,11.66586990901486,11.644743337418962,,,,,,,,,,,,,,
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.603112410621414,11.617807661329273,11.641005391460876,11.631667370155867,11.593744488333918,,,,,,,,,,,,,
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.580113891185254,11.61614087390689,11.618591402892772,11.599159571409542,11.601795756798621,,,,,,,,,,,,
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.591276356352905,11.605515435629675,11.604574654485166,11.603497628075672,11.630229407292779,,,,,,,,,,,
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59243946836658,11.609989737560792,11.605199499352722,11.616877812766495,11.596321147406892,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.615404820636416,11.606901370629773,11.60352621824021,11.599805013578544,11.594201622296495,,,,,,,,,
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.608603241906822,11.590174623713924,11.603288879750197,11.60277919028447,11.59871380744902,,,,,,,,
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57682302918764,11.60677274592185,11.611356758272445,11.601695940246998,11.619221963811833,,,,,,,
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.610256612093503,11.61993432626042,11.604678073044976,11.604523594024144,11.640949492705158,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.628511894248394,11.607660205842954,11.589825224236453,11.61439984393811,11.608620371886795,,,,,
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.610642338640933,11.575126854448763,11.587850195171061,11.590082379440616,11.538180606031469,,,,
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.560428484661074,11.561300546404011,11.571544386994438,11.557014613463043,11.543817011121213,,,
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.534750897636963,11.553006394548257,11.575848620894618,11.55487400780533,11.568139211613804,,
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.534468402102078,11.594682628326192,11.565931004489446,11.575460249326019,11.564245401347554,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.613516635757767,11.57698800117356,11.582781287038234,11.586752103304354,11.583303636537675
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.588044997857677,11.59010232475045,11.609258805261156,11.613903464293466
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.597423362462665,11.631765507217956,11.64450329204926
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.654272209174758,11.675103119805051
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.705702947560845
