sample_collect_date,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-27,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28,2023-06-05,2023-06-11,2023-06-18,2023-06-25,2023-07-02,2023-07-09,2023-07-16,2023-07-23,2023-07-30,2023-08-06,2023-08-13,2023-08-20,2023-08-27,2023-09-03
2022-08-21,,,,,,,,,,,10.237534327299866,10.23792150876693,10.231399530216468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,,,,,,,,,,,,10.193778805763147,10.188367873827456,10.19757465405826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,,,,,,,,,,,,,10.059272904660418,10.074477311002736,10.0767715648328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,,,10.033444863317563,10.005514887124072,10.053519138039304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,,,,,,,,,,,,,,,9.934258209415344,9.901151993555134,9.899568986945384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,,,,,,,,,,,,,,,,9.748784849070963,9.770159043095653,9.702155146476066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,,,,,,,,,,,,,,,,,9.640749099245921,9.735591511045472,9.664903242864602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,,,,,,,,,,,,,,,,,,9.76902787561488,9.788723484997105,9.782951267986624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,,,,,,,,,,,,,,,,,,,9.912543727129606,9.95538521056698,9.941501372811228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,,,,,,,,,,,,,,,,,,,,10.127819153147335,10.075676078794572,10.114079860376876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,,,,,,,,,,,,,,,,,,,,,10.209850784777915,10.25121320807459,10.17042945809846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,,,,,,,,,,,,,,,,,,,,,,10.388346555772305,10.42878542754891,10.469616364670031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,,,,,,,,,,,,,,,,,,,,,,,10.687141396999358,10.605385529180033,10.714292804664943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,,,,,,,,,,,,,,,,,,,,,,,,10.741154693690035,10.646020941237742,10.686452281656429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,,,,,,,,,,,,,,,,,,,,,,,,,10.577749077810541,10.578246626392842,10.53879516919539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,10.470040971129254,10.507517447940865,10.459003915091818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47623972668634,10.53776529595867,10.527509496125086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61652667682552,10.562500670797073,10.644699364521554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59749184546906,10.551402269910579,10.542596952564827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.458105175299602,10.485696267383595,10.440630721731463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.428795582202364,10.472549806684386,10.45326697705669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.50446889163731,10.500591647580785,10.529929980341212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.547916318104878,10.516276970324776,10.543353779942437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.502623960308341,10.482410703872796,10.494418521460677,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.421467627803157,10.410801695880824,10.426514630399963,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32718487030097,10.30508304751948,10.279601156692523,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.183651464638997,10.26310595733675,10.216126095639183,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.246610757980978,10.207143386807559,10.30065312364951,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.198160677975933,10.13825164177131,10.144652947918154,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.952649948196223,9.97119690336348,9.943837198587897,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.841104869947475,9.857307164116047,9.82200994357449,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.756355457232223,9.82568728241767,9.773468752159916,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.829364621260853,9.830372121152147,9.919967793423433,,,,,,,,,,,,,,,,,,
2023-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.887275490144377,9.758287676076964,9.842499750596772,,,,,,,,,,,,,,,,,
2023-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.596607558730495,9.596563365554424,9.46177922492469,,,,,,,,,,,,,,,,
2023-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.350626980512073,9.53607157360387,9.44626857377504,,,,,,,,,,,,,,,
2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.610363922283051,9.553864876386843,9.701158499117932,,,,,,,,,,,,,,
2023-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.661461178998644,9.56967502515772,9.608292903087133,,,,,,,,,,,,,
2023-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.438191551197507,9.399038491284724,9.42729500231456,,,,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15989059208197,9.14447104088018,9.074961002312323,,,,,,,,,,,
2023-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.932353069804396,9.065032179732341,8.963943287566028,,,,,,,,,,
2023-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05344855338903,9.049050586856834,9.141109233695655,,,,,,,,,
2023-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13415788614764,9.049596630157467,9.070773224913845,,,,,,,,
2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.958084026619279,8.992794702248048,8.91986838332722,,,,,,,
2023-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.914816179582251,8.970070871409987,8.943994925156582,,,,,,
2023-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.020273359492753,9.034842187264921,9.002573028745001,,,,,
2023-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12568944937326,9.187166057122168,9.168464311137917,,,,
2023-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.371759085499335,9.318478520489943,9.351675205331667,,,
2023-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468492729841971,9.527362236161563,9.462361892303967,,
2023-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.703049266991462,9.682114257225745,9.766217442752579,
2023-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.901866622147525,9.840530614482882,9.838940630976909
2023-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.914843786213185,9.956592583027584
2023-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07424453507826
