sample_collect_date,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-21,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-30,2022-06-06,2022-06-13,2022-06-20,2022-06-26,2022-07-04,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-05,2022-09-12,2022-11-21,2022-12-19,2023-07-05,2023-09-04
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.322086546585181,12.363618238271568,12.358567086657326,12.361461946603823,12.371633533162042,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.457883725761478,12.471449861371925,12.46799715815134,12.47235646168175,12.477189832197384,,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.584332636086524,12.574532369698858,12.573079390201459,12.576503001281324,12.594405672531304,,,,,,,,,,,,,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.681067581246374,12.673802318721167,12.675816170365266,12.674111664416126,12.700728156015531,,,,,,,,,,,,,,,,,,
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.774525247240874,12.775129339449206,12.753817656300948,12.76390532613758,12.782384976595237,,,,,,,,,,,,,,,,,
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.874442508533146,12.83352364818577,12.827082496259631,12.840365486864796,12.844657503071849,,,,,,,,,,,,,,,,
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.913229640070591,12.89025966638168,12.898345997134353,12.903728841308935,12.884960438056382,,,,,,,,,,,,,,,
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.953436836503732,12.956326507403912,12.962800179546022,12.94542369062449,12.975600049788923,,,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01430701767347,13.021871517783108,13.005886943192598,13.013238490715766,13.060597183841551,,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.080942856020195,13.066350195760707,13.050876931642609,13.067660739727826,13.090758623763154,,,,,,,,,,,,
2022-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.118175840819086,13.083138452437044,13.073715216201775,13.089413052616315,13.094757474123103,,,,,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.126153813496293,13.081787851500374,13.087618957753865,13.08560910699109,13.09915892458957,,,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088851407386649,13.08604912474922,13.077604285750578,13.082485397990997,13.08749838424291,,,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.084479291744575,13.069599464510064,13.065811871392423,13.06598288198649,13.07577261355374,,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.061594643269553,13.04913834479385,13.04446737973007,13.056136975237022,13.04905572919313,,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.032464818195276,13.02295187747365,13.036501336920304,13.026294478123292,13.036625985696338,,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.001436375217232,13.016865698603588,13.003533227053456,13.005693029489185,13.014143284227425,,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99723006028687,12.980771975983618,12.974760073282033,12.980492663699081,12.989782518111108,,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95801072491378,12.943827117074878,12.946842043170738,12.957866462739613,12.901440699602395,,,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.912894160867726,12.913191422642397,12.925950407368116,12.902523623126916,12.883015117609542,,
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.879540802114054,12.894034351996622,12.903606546651437,12.889015957318264,12.917355915750953,
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.862118296625125,12.904689470175958,12.895016797026987,12.917354164845682,12.937442014168179
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91551870542117,12.955025194114206,12.917336655792958,12.928835542600364
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.979028552949096,12.917329652171869,12.925392953973239
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.917280126565599,12.901048934395709
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.893549009172327
