sample_collect_date,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-28,2022-12-05,2022-12-12,2022-12-26,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-04,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28
2022-09-19,,,,,12.532841013356036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,12.457280441108193,12.366975386093497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,12.381719868860348,12.364627192458832,12.220818113346295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,12.306159296612504,12.362278998824166,12.240969487258305,12.333960773811565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,12.23059872436466,12.3599308051895,12.261120861170314,12.328350002506086,12.272970416618996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,12.357582611554834,12.281272235082323,12.322739231200606,12.338121589396144,12.329408238513912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,,,,,,,12.301423608994332,12.317128459895127,12.403272762173293,12.376138994236811,12.270998433145117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,,,,,,,,12.311517688589648,12.46842393495044,12.42286974995971,12.355182376682766,12.498830415614172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,,,,,,,,,12.533575107727588,12.469600505682608,12.439366320220415,12.531542345291685,12.563753608480438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,,,,,,,,,,12.563062017128408,12.607734207295712,12.596966204646712,12.648976043490213,12.540221711750391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,,,,,,,,,,,12.691918150833361,12.629678134324227,12.691587260995101,12.612764042540517,12.691970444398036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,,,,,,,,,,,,12.66239006400174,12.73419847849999,12.685306373330642,12.719371574855947,12.780284030562784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,12.819420913509767,12.830391034910893,12.774173835771768,12.764852999204663,12.936213677107927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,12.902933365701019,12.801574966229678,12.757137483525602,12.830501063869004,12.81662577431448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,12.828976096687589,12.749421967846542,12.724788450630081,12.726404878222443,12.705598228664591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,12.741706452167481,12.619075837391158,12.636183982130406,12.63472490151671,12.804590789149623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,12.513363224152235,12.545963086038372,12.563851574368831,12.550856306107757,12.550232532140388,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,,12.455742189946335,12.49297824722095,12.29712182306589,12.37377821064163,12.491448675897157,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,,12.422104920073071,12.043387340024024,12.197323889142872,12.228164796962847,12.068544230258157,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,,,,,,,,,,,,,,11.789652856982157,12.020869567644116,11.964880918028536,11.965626016264695,11.574776223364484,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,,11.844415246145358,11.701597039094226,11.862707802271233,11.668038969033313,11.815158486187965,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,,,,,,,,,,,,,,,,11.438313160159915,11.759789588277771,11.761301714702142,11.849719822048367,11.625073255844802,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,11.656871374284309,11.854564460370971,11.88428115790877,11.715716228811223,12.000849237051025,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,11.9478272060398,11.918842493769175,11.806359201777646,11.95572789923567,11.964009880072744,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,11.953403829629577,11.897002174744067,11.910606561420318,11.92148472962667,12.070148724071778,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,11.987645147710488,11.865485223604963,11.878959579180593,11.885538789772692,11.764444078347115,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82036388578961,11.836434428734519,11.700928855473606,11.72958460515691,11.7124169516841,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.793909278288442,11.516318921174522,11.694725131966706,11.695607889276543,11.41051413122581,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.331708986875435,11.6598656587765,11.678798826868986,11.61122097313998,11.360694381675248,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.625006185586296,11.66198976446143,11.811927815054153,11.606755885947207,12.083986756287537,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.645180702053873,12.012634656968324,11.852817390219167,12.002815660879984,12.011897898991794,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.213341498882496,12.098878894491126,11.921644565472432,11.97272864003087,12.341012727198155,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.344940398763084,11.840473470064879,11.933559381069944,12.097984811446416,11.786356284519046,,,,,,,,,,,
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.759302374657326,11.89439012210902,11.854956895694677,11.768854459259787,11.70608325604046,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.855220863148094,11.61192897994294,11.751352634000526,11.631877843627661,11.861701692538704,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.368901064191201,11.733850808741266,11.557672431214865,11.70829720092513,11.419078569469706,,,,,,,,
