sample_collect_date,2022-09-19,2022-09-26,2022-10-03,2022-10-10,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-28,2022-12-05,2022-12-12,2022-12-26,2023-01-02,2023-01-09,2023-01-16,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-01,2023-05-08,2023-05-15,2023-05-22,2023-05-29,2023-06-05,2023-06-12,2023-06-19,2023-06-26,2023-07-04,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-07,2023-08-14,2023-08-21,2023-08-28
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,,,,,,,,,,,11.480067780594423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,,,,,,,,,,,11.502091894566755,11.451540974388282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,11.524116008539089,11.497302664170558,11.449015586846544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,,,,,,,,,,,11.568164236483755,11.588826043735109,11.578997676781936,11.548377577661192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,,,,,,,,,,,11.590188350456087,11.634587733517385,11.643988721749633,11.627922771570562,11.628146659115053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,,,,,,,,,,,,11.680349423299662,11.708979766717329,11.707467965479934,11.709101166972411,11.697979506201415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,11.838961856652721,11.866558353298675,11.87101018268713,11.872969758711777,11.857707960989888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,11.946103547208045,11.95196469054449,11.960464884966958,11.95099628116837,11.978031659996205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,12.032919198401848,12.04796001122214,12.044284601346854,12.04630168981302,12.095821049720685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,12.13545513747732,12.137572921525337,12.114571719629836,12.12695765272767,12.199946112158237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,12.23086124170382,12.182841749446652,12.158094255734653,12.185328237663617,12.23437353490094,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,,,,,,,,,,,,,,12.251111779263468,12.189230858741638,12.170710363168997,12.194292358084935,12.212416433515063,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,,,,,,,,,,,,,,,,,,,12.220367461748621,12.156092488674377,12.15421118126893,12.161220838375874,12.177507713955654,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,,,,,,,,,,,,,,12.141474614179756,12.114130004452928,12.110025243236683,12.113678772257979,12.130286107756348,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,,,,12.074048827636924,12.058829648097493,12.049849830560305,12.05316745037582,12.086977937477053,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,,,,,,,,,,,,,,,,12.007634052958302,11.98602088886263,11.976048792995293,11.988975035356232,12.000786467289583,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,11.922191947164954,11.898930135614766,11.890972133235408,11.899317995560917,11.891294643409843,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,11.821811478234238,11.792969231114586,11.797849523832252,11.798530492214137,11.788274366681883,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,11.694966328993765,11.696381052103586,11.70576634101843,11.69929750667806,11.680471487207772,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,11.59491258037492,11.613002189822724,11.610320646674237,11.603524186765398,11.59085742132153,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,11.520238038627017,11.521343786670414,11.526576886323022,11.527287467809389,11.50935839966193,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43236692666659,11.449629585880649,11.463717514297247,11.456809642052878,11.423728908886078,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.372682285438273,11.400147560785106,11.404260884443827,11.389435776046444,11.407845048675789,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.336577607272964,11.351712126834775,11.35514264320681,11.353505177465038,11.4058453887159,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.299163369225722,11.320849510367175,11.299165306254286,11.311513588220436,11.364278531818055,,,,,,,,,,,,,
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.28655637752754,11.244825435043536,11.217181787724973,11.237727750029848,11.290566898456294,,,,,,,,,,,,
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.190485563832784,11.12284998722951,11.111176968241638,11.139621225879077,11.135374171506912,,,,,,,,,,,
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.028518186734047,10.984626186453431,10.98867555330186,10.987250297394203,10.971740865315654,,,,,,,,,,
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.858075404665223,10.837729880724643,10.839126423281495,10.833254931231448,10.811957976537084,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.686784208147424,10.691002549168786,10.694768997147241,10.694023983756606,10.62903994737306,,,,,,,,
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.542878675056079,10.556283063063034,10.57608999097613,10.563593436788585,10.485014350493097,,,,,,,
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.417797128978828,10.45815599819565,10.498146926204111,10.465509239982879,10.380793411742518,,,,,,
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.340222005415173,10.432700415619635,10.44600412947266,10.414573944727811,10.358210433844999,,,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.357904403523094,10.42371257460384,10.453180268139576,10.433879195255196,10.392878642975466,,,,
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.406993908452224,10.4821350106984,10.490630766312846,10.477382198163857,10.426558588787161,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.515915543683693,10.556840932546768,10.575969679216978,10.555187957165218,10.544242093572201,,
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.623051098780692,10.674557160270101,10.683817325543277,10.676730612266612,10.67051249897751,
