sample_collect_date,viral_load,log_viral_load,log_viral_load_smooth,slope,pct_daily_change,sewershed,slope_smooth,pct_daily_change_smooth
2022-10-03,689000000000.0,11.838219221907625,,,,Lynchburg,,
2022-10-05,689000000000.0,11.838219221907625,,,,Lynchburg,,
2022-10-10,496000000000.0,11.695481676490198,,-0.01921466957542295,-4.327894799928467,Lynchburg,,
2022-10-12,108000000000.0,11.03342375548695,,-0.08605705583055845,-17.975622301749283,Lynchburg,,
2022-10-16,80200000000.0,10.904174368284163,,-0.10085138632735483,-20.72274326242567,Lynchburg,,
2022-10-19,897000000000.0,11.952792443044093,,0.10718084868003452,27.991417438925858,Lynchburg,,
2022-10-23,478000000000.0,11.679427896612118,11.563105511961822,0.08843614046948156,22.584663847992957,Lynchburg,,
2022-10-25,95600000000.0,10.9804578922761,11.440568179157319,-0.12742967600522295,-25.428938707905104,Lynchburg,,
2022-10-30,11400000000.0,10.056904851336473,11.186094697647153,-0.19489353479502847,-36.15800274032147,Lynchburg,-0.04662760322682313,-10.180135249383337
2022-11-01,19800000000.0,10.296665190261532,10.986263771043058,-0.10011787513886206,-20.588733063378363,Lynchburg,-0.0544312833700511,-11.77966214931655
2022-11-07,507000000000.0,11.705007959333336,11.08220437159254,0.18901198424150303,54.52970810148094,Lynchburg,-0.005599494515796543,-1.2810549922341097
2022-11-09,9360000000.0,9.971275848738106,10.948933154514533,0.02033741590643561,4.794240853008991,Lynchburg,8.93695462621401e-05,0.020580215935006585
2022-11-13,498000000000.0,11.697229342759718,10.912424140188193,0.05188282737940218,12.68933794030971,Lynchburg,-0.02190703897786937,-4.919170697782671
2022-11-15,518000000000.0,11.714329759745233,10.91741012063578,0.2662704838178609,84.61648748456984,Lynchburg,-0.004977586219633068,-1.1395885160579766
2022-11-27,1330000000000.0,12.123851640967086,11.080752084734494,0.02963109654447867,7.060950934186794,Lynchburg,0.011739018324067985,2.7398715286780506
2022-11-29,1240000000000.0,12.093421685162236,11.371683060995318,0.02756776253187366,6.553510507037319,Lynchburg,0.02415213442138686,5.718777982676726
2022-12-04,1260000000000.0,12.100370545117563,11.629355254546178,-0.002136831697849395,-0.4908152276272726,Lynchburg,0.06405948038894893,15.893607161397338
2022-12-07,2050000000000.0,12.311753861055754,11.71603324050652,0.02190976557586725,5.174332784273683,Lynchburg,0.03903125951677961,9.403510956618689
2022-12-11,1450000000000.0,12.161368002234974,12.028903548148932,0.0054343259906644015,1.2591613137667101,Lynchburg,0.0509433660569083,12.445833000954941
2022-12-14,4570000000000.0,12.65991620006985,12.16643024205038,0.03938963297169118,9.493826392197624,Lynchburg,0.05695588219859293,14.013396117899667
2022-12-25,7460000000000.0,12.872738827472668,12.331917251725729,0.03949742140607088,9.521005261228165,Lynchburg,0.018538201745381736,4.360992751074422
2022-12-28,1620000000000.0,12.209515014542632,12.344154876522236,-0.017046901408253965,-3.8491564830305136,Lynchburg,0.012440287952544083,2.9059030010738285
2023-01-01,2070000000000.0,12.315970345456918,12.375947542278618,-0.06457534869037573,-13.816396003637921,Lynchburg,0.005582211146954341,1.2936477679893255
2023-01-04,3530000000000.0,12.547774705387823,12.439862422317228,0.04125568526277612,9.965305541668833,Lynchburg,0.0116926974086895,2.728914099307489
2023-01-08,4420000000000.0,12.645422269349092,12.487529337787706,0.040110080439495155,9.675615523555582,Lynchburg,0.01375742245596201,3.218471233591269
2023-01-10,2020000000000.0,12.305351369446624,12.508098390246513,-0.026695278973577326,-5.961710487563376,Lynchburg,0.009814615934314779,2.2856280002402585
2023-01-15,1820000000000.0,12.260071387985075,12.450977702805831,-0.04042946335997688,-8.889058044201226,Lynchburg,-0.00561264012838536,-1.2840430600549846
2023-01-19,1850000000000.0,12.267171728403014,12.364468117224451,-0.003995522815783836,-0.9157840471321177,Lynchburg,-0.014195760762743781,-3.2158502259153954
2023-01-22,1920000000000.0,12.28330122870355,12.375009004961726,0.002830728434491281,0.6539281439864375,Lynchburg,-0.010005702615130119,-2.277561082402235
2023-01-24,1650000000000.0,12.217483944213907,12.360939519069868,-0.007273793618930213,-1.6609051911619543,Lynchburg,-0.0003105109505439074,-0.0714722350149577
2023-01-29,602000000000.0,11.779596491257825,12.251199774194152,-0.06559140219736914,-14.01779114613959,Lynchburg,-0.016193134905043483,-3.659950505811138
2023-02-01,2410000000000.0,12.38201704257487,12.213570456083549,0.008472464181935912,1.9700105373976706,Lynchburg,-0.016694232948761427,-3.7710455628130135
2023-02-05,2610000000000.0,12.41664050733828,12.229468904353785,0.0757355496266483,19.051685835562825,Lynchburg,-0.0023815401198210573,-0.5468690747826299
2023-02-08,1560000000000.0,12.193124598354462,12.219905077263698,-0.02192585615217002,-4.92329028449724,Lynchburg,0.0009370145616589554,0.21598849598503111
2023-02-12,1450000000000.0,12.161368002234974,12.204790259239692,-0.030559749206195752,-6.794776801806912,Lynchburg,-0.0030968055475584233,-0.710529546623484
2023-02-14,581000000000.0,11.76417613239033,12.130629531194947,-0.053496442652326844,-11.589558904530438,Lynchburg,-0.011394398029561563,-2.5895382600449324
2023-02-19,1780000000000.0,12.250420002308894,12.135334682351374,0.025354803322030106,6.0119451813624325,Lynchburg,-0.006853995464229268,-1.5658026029727545
2023-02-21,312000000000.0,11.494154594018443,12.094557268460035,-0.010897813540287071,-2.478092703621859,Lynchburg,-0.0034835647083566457,-0.7989120151250084
2023-02-26,1190000000000.0,12.075546961392531,12.050775828291128,0.0019106380402642564,0.44090982663551603,Lynchburg,-0.010010605848305376,-2.2786643734169387
2023-03-01,1060000000000.0,12.02530586526477,11.994870879423484,0.0635414849746737,15.755459953383632,Lynchburg,-0.010740255417141655,-2.4427062161916258
2023-03-06,1130000000000.0,12.05307844348342,11.974864285870478,-0.0017379459461489926,-0.3993772022899633,Lynchburg,-0.007936872142704368,-1.8109342413855645
2023-03-07,1060000000000.0,12.02530586526477,11.955426837731876,0.0015358107770683407,0.3542595210781041,Lynchburg,-0.004923520728847259,-1.1272805784733664
2023-03-13,1070000000000.0,12.02938377768521,11.993313644202573,-0.0017211836482331488,-0.3955328809800429,Lynchburg,0.003429073100394975,0.7926986102703593
2023-03-14,1050000000000.0,12.021189299069938,11.96056640088272,-0.00012761740144640044,-0.029380675651613508,Lynchburg,0.0023457176786652045,0.5415827415836683
2023-03-19,1210000000000.0,12.08278537031645,12.044656511782435,0.008574130415733754,1.9938840169829053,Lynchburg,0.009618808986053702,2.2395216756252445
2023-03-21,2120000000000.0,12.32633586092875,12.080483497430466,0.0328810110469262,7.865115053697225,Lynchburg,0.014936970210579936,3.4991945893224408
2023-03-27,1360000000000.0,12.133538908370218,12.095945360731244,-0.0022534395700552303,-0.5175298121996352,Lynchburg,0.0049122730144548245,1.1375137010913638
2023-03-28,996000000000.0,11.998259338423699,12.088114060008426,-0.0365118874997552,-8.063469038904636,Lynchburg,0.0014076696510072484,0.3246537779569847
2023-04-02,491000000000.0,11.691081492122969,12.04036772098817,-0.05980525298064977,-12.864576359099578,Lynchburg,-0.008018831810357594,-1.8294626459986474
2023-04-05,398000000000.0,11.599883072073688,11.979010477329382,-0.045319679115207144,-9.909225423139068,Lynchburg,-0.011751764966076945,-2.669661220696229
2023-04-09,333000000000.0,11.52244423350632,11.907761182248866,-0.02085587833300173,-4.688759581106616,Lynchburg,-0.016522301988707744,-3.7329423573726705
2023-04-12,436000000000.0,11.639486489268586,11.844432770670599,0.0037671745501204335,0.8711970196068952,Lynchburg,-0.01675537927648385,-3.7845931284117174
2023-04-16,258000000000.0,11.411619705963231,11.713759034246953,-0.015798622316138156,-3.5723955584761824,Lynchburg,-0.02448457181604624,-5.481803084374182
2023-04-19,623000000000.0,11.79448804665917,11.665323196859662,0.015633516105073353,3.6653256030758863,Lynchburg,-0.02272362554346463,-5.097779414894498
2023-04-24,123000000000.0,11.089905111439398,11.535558307290476,-0.04488005814241901,-9.817983539695852,Lynchburg,-0.02013367596970185,-4.530131574454
2023-04-26,407000000000.0,11.60959440922522,11.52391729544794,-0.04237907179159306,-9.29715107689686,Lynchburg,-0.01864364498380011,-4.20201925183703
2023-05-01,266000000000.0,11.424881636631067,11.498917090384708,0.027603450100317284,6.5622667590739425,Lynchburg,-0.0045407066849219024,-1.040089620164164
