location,date,lag,pcorr,pval
HL Mooney,2022-08-21 00:00:00,,0,
HL Mooney,2022-08-14 00:00:00,,0,
HL Mooney,2022-08-07 00:00:00,,0,
HL Mooney,2022-07-31 00:00:00,,0,
HL Mooney,2022-07-24 00:00:00,,0,
HL Mooney,2022-07-17 00:00:00,,0,
HL Mooney,2022-07-10 00:00:00,,0,
HL Mooney,2022-07-03 00:00:00,,0,
HL Mooney,2022-06-26 00:00:00,,0,
HL Mooney,2022-06-19 00:00:00,,0,
HL Mooney,2022-06-12 00:00:00,,0,
HL Mooney,2022-06-05 00:00:00,,0,
HL Mooney,2022-05-29 00:00:00,-2,0.7062937062937064,0.010245193941127854
HL Mooney,2022-05-22 00:00:00,-2,0.7902097902097903,0.0022231354099909208
HL Mooney,2022-05-15 00:00:00,-2,0.8181818181818183,0.0011431050868040604
HL Mooney,2022-05-08 00:00:00,-2,0.7482517482517484,0.005124081698753058
HL Mooney,2022-05-01 00:00:00,-2,0.7342657342657343,0.006543490146837885
HL Mooney,2022-04-24 00:00:00,-2,0.6853146853146854,0.013905968814362752
HL Mooney,2022-04-17 00:00:00,-2,0.6783216783216784,0.0153173290532817
HL Mooney,2022-04-10 00:00:00,-2,0.7062937062937064,0.010245193941127854
HL Mooney,2022-04-03 00:00:00,-2,0.7482517482517484,0.005124081698753058
HL Mooney,2022-03-27 00:00:00,-2,0.8041958041958043,0.001614768986069931
HL Mooney,2022-03-20 00:00:00,-2,0.9510489510489512,2.0384246324655723e-06
HL Mooney,2022-03-13 00:00:00,-2,0.965034965034965,3.88098529962746e-07
HL Mooney,2022-03-06 00:00:00,-2,0.9370629370629372,6.99316495321054e-06
HL Mooney,2022-02-27 00:00:00,-2,0.7762237762237763,0.0029928636801859797
HL Mooney,2022-02-20 00:00:00,-2,0.6783216783216784,0.0153173290532817
HL Mooney,2022-02-13 00:00:00,-2,0.5944055944055945,0.04152149441031855
HL Mooney,2022-02-06 00:00:00,,0,
HL Mooney,2022-01-30 00:00:00,-2,0.5804195804195805,0.04785597684206058
HL Mooney,2022-01-23 00:00:00,-2,0.6713286713286714,0.016831456186893395
HL Mooney,2022-01-16 00:00:00,-2,0.7132867132867133,0.009201779777634755
